,tweets,user_location,tweet_posted_on,tweet_id
28,"RT @HiringCare: RT: Jobicy: Hiring Care (@HiringCare)
RT: Renee Chanelle (@ReneeChane11e)

Is Remote work still being used as leverage or c…","Berlin, Germany",Fri Jul 16 22:59:07 +0000 2021,1416170561810616320
29,"RT: Jobicy: Hiring Care (@HiringCare)
RT: Renee Chanelle (@ReneeChane11e)

Is Remote work still being used as leverage or called a ""perk"" in your workplace?

You may want to read the below #viralposts

#remotework #recruitment #mentalhealth #selfawareness #hr #careers #jobsearchs",Everywhere,Fri Jul 16 22:57:35 +0000 2021,1416170176110813187
30,"RT @Opsgility: In this Expert Talk, @AzureSMFX covered Azure’s new desktop and app #virtualization offering! He explained how it can improv…","Las Vegas, NV",Fri Jul 16 22:54:10 +0000 2021,1416169313086558208
31,"RT @ReneeChane11e: Is Remote work still being used as leverage or called a ""perk"" in your workplace?

You may want to read the below #viral…","Chicago, IL",Fri Jul 16 22:53:45 +0000 2021,1416169208875003906
32,"RT @NextRecNow: Job alert! 100% Remote Audit Senior to join a Global Top-10 Public Accounting firm in Metro Detroit. Message, Call, or Emai…","Chicago, IL",Fri Jul 16 22:53:35 +0000 2021,1416169170123776000
33,"RT @HiringCare: RT: Renee Chanelle (@ReneeChane11e)
Is Remote work still being used as leverage or called a ""perk"" in your workplace?

You…","Berlin, Germany",Fri Jul 16 22:53:07 +0000 2021,1416169049009139714
34,"RT @SheWorksCloud: We are kicking off the second half of the year with a brand new look 🤩

Check out our new website and tell us what you t…","Asuncion, Paraguay",Fri Jul 16 22:51:56 +0000 2021,1416168753302327297
35,"RT: Renee Chanelle (@ReneeChane11e)
Is Remote work still being used as leverage or called a ""perk"" in your workplace?

You may want to read the below #viralposts

#remotework #recruitment #mentalhealth #selfawareness #hr #careers #jobsearchstrategy #humanresources

#hiring #newwo",Everywhere,Fri Jul 16 22:51:47 +0000 2021,1416168714567831554
36,"RT @AXELGlobal: Performing a lot of tasks online is almos ideal, but this new reality comes with certain risks. One of the main concerns is…","England, United Kingdom",Fri Jul 16 22:50:01 +0000 2021,1416168270697222146
37,"RT @Opsgility: In this Expert Talk, @AzureSMFX covered Azure’s new desktop and app #virtualization offering! He explained how it can improv…","Corinth, TX",Fri Jul 16 22:50:00 +0000 2021,1416168266628730880
38,"RT @ReneeChane11e: Is Remote work still being used as leverage or called a ""perk"" in your workplace?

You may want to read the below #viral…","Berlin, Germany",Fri Jul 16 22:49:06 +0000 2021,1416168040367104004
39,👨‍💻👩‍💻 Remote Job alert! - Work remotely as Senior Software Engineer - Ruby on Rails at SureSwift Capital (Anywhere)  #remotejob #SoftwareDevelopment #remotework  https://t.co/KyREiYtaeU,Global,Fri Jul 16 22:48:03 +0000 2021,1416167773617725440
40,👀👋 Is this you? @toptalllc is hiring for a Data Engineer (Worldwide)  #remotejob #SoftwareDevelopment #remotework  https://t.co/yxz23iq2a1,Global,Fri Jul 16 22:48:02 +0000 2021,1416167772875366404
41,👀👋 Is this you? @toptalllc is hiring for a iOS Developer (Worldwide)  #remotejob #SoftwareDevelopment #remotework  https://t.co/8saKzy7jt9,Global,Fri Jul 16 22:48:02 +0000 2021,1416167772199981059
42,👀👋 Is this you? @toptalllc is hiring for a Go Developer (Worldwide)  #remotejob #SoftwareDevelopment #remotework  https://t.co/vKkwSdbk2d,Global,Fri Jul 16 22:48:02 +0000 2021,1416167771633852419
43,👀👋 Is this you? @toptalllc is hiring for a Senior UI Designer (Worldwide)  #remotejob #Design #remotework  https://t.co/BCgXhGsPNb,Global,Fri Jul 16 22:48:02 +0000 2021,1416167770631327747
44,👀👋 Is this you? @toptalllc is hiring for a React Native Developer (Worldwide)  #remotejob #SoftwareDevelopment #remotework  https://t.co/qydosL5RS1,Global,Fri Jul 16 22:48:02 +0000 2021,1416167769930883073
45,"Is Remote work still being used as leverage or called a ""perk"" in your workplace?

You may want to read the below #viralposts 

#remotework #recruitment #mentalhealth  #selfawareness #hr #careers #jobsearchstrategy #humanresources 
#hiring #newworkingworl…https://t.co/XhM3gkzAUl","Brisbane, Queensland",Fri Jul 16 22:47:55 +0000 2021,1416167740017188866
46,"RT @workplaceless: #Hiring! We're growing &amp; looking to bring on two new fully #remote members: 
- Business Development Associate
- Digital…","Winchester, VA",Fri Jul 16 22:47:52 +0000 2021,1416167729342652419
47,"RT @pbrigmanHR: How To Best Keep a Pulse on Remote Employee Wellbeing:

#HR #HumanResources #RemoteWork #TheFutureofWork #Wellbeing #Mental…","Berlin, Germany",Fri Jul 16 22:47:07 +0000 2021,1416167539151884288
48,"RT @pbrigmanHR: How To Best Keep a Pulse on Remote Employee Wellbeing:

#HR #HumanResources #RemoteWork #TheFutureofWork #Wellbeing #Mental…",Greater Chicago Area,Fri Jul 16 22:45:50 +0000 2021,1416167216840691718
49,"RT @javascriptworks: Senior Frontend Engineer (Full-time remote) with competitive compensation

Check out this role working with Javascript…",Hometown,Fri Jul 16 22:45:20 +0000 2021,1416167090424328203
50,"RT @4enterprisers: ""How much longer is this meeting going to last?"" 3 ways to make your virtual meetings better https://t.co/cb8S4fGsWU #hy…",MUC | EU ,Fri Jul 16 22:44:21 +0000 2021,1416166845036613633
51,"Senior Frontend Engineer (Full-time remote) with competitive compensation

Check out this role working with Javascript, Python &amp; React

#remotework #remotejobs #javascript #python

https://t.co/elxu2KZl6H",London | New York,Fri Jul 16 22:44:09 +0000 2021,1416166794981748736
52,"RT @CCRI_UW: CCRI has a Research Scientist position open! Looking for an education researcher with an interest in community colleges, a pas…",Massachusetts,Fri Jul 16 22:43:35 +0000 2021,1416166651553357824
53,"Job alert! 100% Remote Audit Senior to join a Global Top-10 Public Accounting firm in Metro Detroit. Message, Call, or Email to learn more!

#JobAlert #careers #cpa #remotework #accounting #auditjobs #recruiting #recruitment #big4 #opportunity 
#staffing #detroitjobs #remote https://t.co/3I6fl06Ijh","Royal Oak, MI",Fri Jul 16 22:43:05 +0000 2021,1416166525023649792
54,Apple employees threaten to quit as company takes hard line stance on #remotework https://t.co/SeXHdBbAWs,#RemoteWork #Boston ,Fri Jul 16 22:42:01 +0000 2021,1416166255938187268
55,"Develop simple, high-quality solutions to our customer's problems

Senior Frontend Engineer (Full-time remote), with competitive compensation

#remotework #remotejobs #javascript #python

https://t.co/bEQUMtTfCj",London | New York,Fri Jul 16 22:40:10 +0000 2021,1416165792417296386
56,"Senior Frontend Engineer (Full-time remote)

with competitive compensation

Next Matter is building a software solution that redefines how people build and operate their businesses.

#remotework #remotejobs #javascript #python

https://t.co/SqBw8bZFP2",Remote,Fri Jul 16 22:34:13 +0000 2021,1416164294132224000
57,"RT @365gravity: Understanding accounting automation | Gravity Software https://t.co/paU8Sa51s1 by @GoGravityOnline

#FridayFeeling #Entrepr…",Porto,Fri Jul 16 22:32:55 +0000 2021,1416163967093944323
58,RT @BillRingle: Being busy and over worked has become a lifestyle. But our job is not our identity. @Kantrowitz believes that due to having…,"Philadelphia, PA",Fri Jul 16 22:30:04 +0000 2021,1416163249049985026
59,"👋 Nira is hiring remotely for a Software Engineer 🧰 Distributed Systems | Big Data | 100% Remote.
    
    #RemoteJob #RemoteWork  #BackendDeveloper 
    Apply now! 👇
    https://t.co/MELGsgwwpQ🧰-distributed-systems-big-data-100-remote-760897",Worldwide,Fri Jul 16 22:22:01 +0000 2021,1416161223519920139
60,RT @IanLJones98: A four-day week could change the #FutureofWork v/@wef #RemoteWork #HybridWork #AI #IoT #5G cc @DrJDrooghaag @FrRonconi @Ni…,Mars,Fri Jul 16 22:21:12 +0000 2021,1416161020238827524
61,"RT @365gravity: Understanding accounting automation | Gravity Software https://t.co/paU8Sa51s1 by @GoGravityOnline

#FridayFeeling #Entrepr…",Global,Fri Jul 16 22:18:51 +0000 2021,1416160426908389376
62,"Understanding accounting automation | Gravity Software https://t.co/paU8Sa51s1 by @GoGravityOnline

#FridayFeeling #Entrepreneurs #BusinessGrowth #Strategy #Tech #Innovation #CloudERP #Microsoft #PowerPlatform #NoCode #RemoteWork #GoGravity #MidMarket #Business #Financials https://t.co/7KjD1fs2tx","Grand Rapids, MI",Fri Jul 16 22:17:03 +0000 2021,1416159973181202437
63,"The hiring process can be difficult these days due to less in-person interviewing. For hiring remote employees, make sure you're clear about ideal #skills and qualities in the job description, as well as the expectations for #remotework. https://t.co/O3jJ80P5Lr https://t.co/tageFfTJ7V","Acworth, Georgia",Fri Jul 16 22:15:07 +0000 2021,1416159485714907138
64,"Why Remote Work Might Worsen Southwest Water Woes - Newswise
#usage #work #school #remote #resources #remotework
via https://t.co/gCEw0MS5MY
☛ https://t.co/b4XkTkYMYf https://t.co/h1JHo38nL4","Chicago, IL",Fri Jul 16 22:11:04 +0000 2021,1416158466515869699
65,"Timing is everything. Which days are the best days to work from home? Some tips on how to pick them. 

https://t.co/QwNwQGol6H

#careers #careeradvice #careertips #remotework #workfromhome #hybridwork",Global,Fri Jul 16 22:10:01 +0000 2021,1416158204975779847
66,"RT @SheWorksCloud: We are kicking off the second half of the year with a brand new look 🤩

Check out our new website and tell us what you t…","Asunción, Paraguay",Fri Jul 16 22:07:23 +0000 2021,1416157539687862278
67,"RT @SheWorksCloud: We are kicking off the second half of the year with a brand new look 🤩

Check out our new website and tell us what you t…","Miami, FL",Fri Jul 16 22:05:56 +0000 2021,1416157176704417795
68,"If you are required to return to working in an office and you are vaccinated, what is the minimum office vaccination rate that you should expect your office to have to require you to return? #remotework #vaccination #COVID19 #VaccinePassports","Columbus, OH",Fri Jul 16 22:05:35 +0000 2021,1416157087529381898
69,"RT @TheInstantGroup: The past year has taught companies and employees alike that people in many occupations can work from anywhere. So, doe…","London, England",Fri Jul 16 22:05:17 +0000 2021,1416157013193723905
70,"We are kicking off the second half of the year with a brand new look 🤩

Check out our new website and tell us what you think. 💻
Go to➡️ https://t.co/X6yr2yA0MW 

#SheWorks! #Rebranding #NewLook #Thelook #Branding #Remotework #girlpower #womanpower #womenpower #empowering https://t.co/uKCqxGXRBY","San Francisco, CA",Fri Jul 16 22:03:13 +0000 2021,1416156492424691712
71,"Do you think they will be less productive and less profitable? 
Think again.

#worklifebalance #leadership #work #culture #teamwork #futureofwork #remotework https://t.co/qBREcqHyZt",Portugal,Fri Jul 16 22:01:59 +0000 2021,1416156182583123970
72,"In this Expert Talk, @AzureSMFX covered Azure’s new desktop and app #virtualization offering! He explained how it can improve your end users’ #security, how it can integrate into #remotework needs and common pitfalls to avoid. #Azure  #SkillMeUP https://t.co/p0Mr4CRFIq https://t.co/QDjk3rnYWz",The cloud!,Fri Jul 16 22:00:43 +0000 2021,1416155864495529996
73,"CCRI has a Research Scientist position open! Looking for an education researcher with an interest in community colleges, a passion for equity, and who works well within a team. This position is part-time and temporary. #highered #researcher #remotework   https://t.co/ANF8mFnHyF","Seattle, WA",Fri Jul 16 22:00:35 +0000 2021,1416155830953545730
74,You need to adapt your processes for remote work and not continue to use ones designed for office-based work.  Lean Six Sigma is the best way to achieve this.  https://t.co/qcRxBZAoeW #leansixsigma #remotework #remotejobs #covid #remotework #workingfromhome #pmp #prince2 #learn https://t.co/zSPPuHiJIx,Surrey UK,Fri Jul 16 22:00:24 +0000 2021,1416155784405295114
75,"In this Expert Talk, @AzureSMFX covered Azure’s new desktop and app #virtualization offering! He explained how it can improve your end users’ #security, how it can integrate into #remotework needs and common pitfalls to avoid. #Azure  #SkillMeUP https://t.co/G6izHikE0J https://t.co/X4idWEhjGH",Global,Fri Jul 16 22:00:07 +0000 2021,1416155712309407745
76,"Making sure that those #employees can stay connected and engaged when they're working remotely, and stay safe when they're in the office, is a strategy every business should copy.
-
#RemoteWork #WFH #HybridWork #Workplace https://t.co/PG33Dc7omi",DC,Fri Jul 16 22:00:03 +0000 2021,1416155695507025921
77,Interested to #workfromhome for a #remote #job in SpotOn Connections as GOLANG DEVELOPER? https://t.co/6fqAogjUCc  #hiring #remotejob #remotework #it #security,Anywhere,Fri Jul 16 22:00:02 +0000 2021,1416155693900521474
78,RT @ThinkRemote: Nooks launch a virtual office solution designed for distributed teams. The platform allows spontaneous conversations avoid…,"San Francisco, CA",Fri Jul 16 21:59:59 +0000 2021,1416155680856281095
79,RT @mayereditor: 🚨 .@HRExecMag's @BenefitsConf is currently seeking speaker proposals for next year's event! Looking for #HR leaders and ex…,"Berlin, Germany",Fri Jul 16 21:57:07 +0000 2021,1416154959079428099
80,"🚨 .@HRExecMag's @BenefitsConf is currently seeking speaker proposals for next year's event! Looking for #HR leaders and experts to speak about case studies, #COVID19, #remotework, innovative benefits, #mentalhealth, #financialwellness &amp; more. Info here:
https://t.co/Yzpo3VW9jT","Denver, CO",Fri Jul 16 21:56:16 +0000 2021,1416154743504719876
81,RT @IanLJones98: A four-day week could change the #FutureofWork v/@wef #RemoteWork #HybridWork #AI #IoT #5G cc @DrJDrooghaag @FrRonconi @Ni…,Medellin,Fri Jul 16 21:55:19 +0000 2021,1416154503305388040
82,"RT @yquitkeepgoin: Sharing is Caring…..👨🏿‍💻
.
#BlackTechTwitter #remotework #remotejobs #CloudComputing https://t.co/ZvkLnnVCEJ",D.M.V.,Fri Jul 16 21:52:54 +0000 2021,1416153894749622272
83,"Remote Cloud Infrastructure Engineer (Kubernetes) $70K - 150K

Check out this role working with Ci/cd, Cloud &amp; Devops

#remotework #remotejobs #cicd #cloud #devops

https://t.co/ioamfIRx3f",Remote,Fri Jul 16 21:51:12 +0000 2021,1416153470130872320
84,"Interesting role of the week:
1/ Integrations Engineer, #Python API, at @niradotcom https://t.co/WSpyUoMvVK

Why is this interesting? Simple: you will work side by side with @hnshah  @MarieProkopets and the entire Nira crew (formerly known as @usefyi ). #remotework","Lima, Peru",Fri Jul 16 21:45:29 +0000 2021,1416152029546811400
85,"RT @WantRemoteJob: New #remote #job Engineering Management at @wikipedia
https://t.co/PPrTjh85gt
#remotework #vacancy #hiring #workfromhome",Everywhere,Fri Jul 16 21:45:08 +0000 2021,1416151940086513664
86,"New #remote #job Engineering Management at @wikipedia
https://t.co/PPrTjh85gt
#remotework #vacancy #hiring #workfromhome",Worldwide,Fri Jul 16 21:45:02 +0000 2021,1416151918242578434
87,"Companies draw IT professionals from smaller cities as remote work gains steam - Mint
#workers #work #people #remote #cities #remotework
via https://t.co/GAKJkHg67H
☛ https://t.co/mh4JXBPKSi https://t.co/OvHuOUeQYF","Chicago, IL",Fri Jul 16 21:43:05 +0000 2021,1416151427764867075
88,"One of my favorite #productivity tricks for #remotework is the walking sounding board: A colleague who will talk through a problem by phone or in person while we walk. 

The combination of thinking out loud and moving my body is a sure-fire recipe for breaking a mental logjam.","Vancouver, BC",Fri Jul 16 21:40:26 +0000 2021,1416150759196880896
89,New Job - CodeLathe: Web Designer https://t.co/4ZlqtmhiGH #remotejobs #remotework #workathome,Planet Earth,Fri Jul 16 21:39:54 +0000 2021,1416150625084133380
90,"For #businesses to reap the benefits of #hybridWorking managers must develop an understanding of #hybridity #competence and take steps to level the playing field for their teams👇

⁦@HarvardHBS⁩
#FutureOfWork #RemoteWork #recruiting #Employment #IoT https://t.co/wJYdNx5s1I",Kingdom of Saudi Arabia,Fri Jul 16 21:38:41 +0000 2021,1416150319780728834
91,RT @IanLJones98: A four-day week could change the #FutureofWork v/@wef #RemoteWork #HybridWork #AI #IoT #5G cc @DrJDrooghaag @FrRonconi @Ni…,Caracas,Fri Jul 16 21:34:20 +0000 2021,1416149222953558020
92,How to Make the Most of Your Workday https://t.co/kU4l0wd1KL via @nytimes on @refindcom #freelancerslifestyle #WFH #remotework https://t.co/X4Y5TZ7WWk,My Home Office,Fri Jul 16 21:33:02 +0000 2021,1416148897832095746
93,As an entrepreneur you're probably familiar with hustling from home. But are you making the most of your hybrid workplace? Check out how to harness the power of a remote office for your business. https://t.co/DSrAcOgSR7 #remotework #entrepreneur https://t.co/NlnIXBiwzz,California,Fri Jul 16 21:30:22 +0000 2021,1416148225321484292
94,"Did your latest project get funded, or are you just trying to keep things going?
Schedule your #strategy call, and #BeBetterWithQuaversal.
https://t.co/Ump9EoncYz
#Cisco #Meraki #IntelligentOffice #Network #RemoteWork #Cybersecurity #Assessment #CTO #CIO #Automation #techdebt","Charlotte, NC",Fri Jul 16 21:30:12 +0000 2021,1416148185043587077
95,"We're looking to fill multiple roles in both EASTERN and WESTERN time zones within Canada and the US.

Take a look at our job listings 👇 https://t.co/XgtWDmAIRA

#Hiring | #RemoteWork | #InfoSec | #TechJobs https://t.co/NwqMXkXOS3","San Francisco, CA",Fri Jul 16 21:30:11 +0000 2021,1416148179754668033
96,"Dear @Outlook - your Mac version 16.50 desktop application sucks!  That is all.....

#FridayFeelings #Applications #RemoteWork",Memphis,Fri Jul 16 21:28:55 +0000 2021,1416147861880852480
97,"Registration is officially OPEN for The Quit Commuting Conference 2021, https://t.co/ky9XQgZ5uP.

#remotejobs #remotework #virtualconference #virtualcareerfair #remotecompanies #hiringnow #workfromhome #diversityhiring #globaljobs #wfh #hybridwork #recruitment #recruiters https://t.co/RsJSNNQ1eq","Atlanta Metro, Georgia",Fri Jul 16 21:27:13 +0000 2021,1416147433944457217
98,"With the increase of remote work opportunities, virtual meetings and video calls will be here to stay. We've put together some tips on how to avoid feeling drained after Zoom meetings.

Read Here: https://t.co/xmgtAkpb6Y

#microserve #remotework #virtualmeetings #zoomfatigue",1.800.661.7783,Fri Jul 16 21:24:12 +0000 2021,1416146676113309696
99,RT @golangprojects: Hiring: Backend Engineer at Luxor Technology [@LuxorTechTeam] #RemoteWork #Seattle #WA 🇺🇸 #golang #postgres #blockchain…,Home,Fri Jul 16 21:24:10 +0000 2021,1416146664730112021
100,"👋 Process Street is hiring remotely for a 100% Remote | Staff Full-Stack Engineer.
    
    #RemoteJob #RemoteWork  #FullStackDeveloper 
    Apply now! 👇
    https://t.co/Ljg68JrtJr",Worldwide,Fri Jul 16 21:22:01 +0000 2021,1416146125036392449
101,"New #remote #job Professional Services Solution Architect at @github
https://t.co/5lz4nydoJh
#remotework #vacancy",Worldwide,Fri Jul 16 21:15:05 +0000 2021,1416144377844486148
102,"Make the Most of Remote Workday Breaks - Duke Today
#pandemic #taking #work #breaks #people #remotework
via https://t.co/jD5cxz7b34
☛ https://t.co/rJQFoVXF06 https://t.co/XfdnvKXkr7","Chicago, IL",Fri Jul 16 21:14:06 +0000 2021,1416144133648003073
103,The contract market in Toronto is also back to pre-covid insanity levels. We have multiple contract roles for Java Developers.  kbarr@teemagroup.com #fullstackjobs #contractjob #remotejob #remotework #javajobs #javaengineer #j2ee #consultingjobs,"Toronto, Ontario",Fri Jul 16 21:11:38 +0000 2021,1416143512953892865
104,"InnoSource is looking for Customer Service Reps. Pays $12/hr. Must live in or around Reading, PA. For details about this job go here &gt;  https://t.co/GnarJxTDQo #WorkFromHome #remotework","La Porte, Texas",Fri Jul 16 21:10:06 +0000 2021,1416143127417589761
105,Psychologists identified four key challenges of #remotework. What kind of #support do workers really need to overcome them? #EmployeeEngagement https://t.co/QRrdQpVDTC https://t.co/45DyqSq7jU,Amsterdam,Fri Jul 16 21:10:03 +0000 2021,1416143111248662528
106,"RT @IncluzionJobs: .@mkristensen tweeted a new remote job.

#incluzion #remotejobs #wfh #ReignyDayJobs #remotework #workfromhome #remotewor…","Ontario, CA",Fri Jul 16 21:09:22 +0000 2021,1416142942436302850
107,"RT @IncluzionJobs: .@SEOcopy tweeted a new remote job.

#incluzion #remotejobs #wfh #ReignyDayJobs #remotework #workfromhome #remoteworking…","Ontario, CA",Fri Jul 16 21:09:14 +0000 2021,1416142907959128069
108,"RT @IncluzionJobs: .@sdsnyouthusa tweeted a new remote job.

#incluzion #remotejobs #wfh #ReignyDayJobs #remotework #workfromhome #remotewo…","Ontario, CA",Fri Jul 16 21:09:00 +0000 2021,1416142847770832896
109,"RT @IncluzionJobs: .@AgilityCMS tweeted a new remote job.

#incluzion #remotejobs #wfh #ReignyDayJobs #remotework #workfromhome #remotework…","Ontario, CA",Fri Jul 16 21:08:52 +0000 2021,1416142813482430464
110,"RT @IncluzionJobs: .@OSFramework tweeted a new remote job.

#incluzion #remotejobs #wfh #ReignyDayJobs #remotework #workfromhome #remotewor…","Ontario, CA",Fri Jul 16 21:08:49 +0000 2021,1416142804280123396
111,"RT @IncluzionJobs: .@sdsnyouthusa tweeted a new remote job.

#incluzion #remotejobs #wfh #ReignyDayJobs #remotework #workfromhome #remotewo…",Everywhere,Fri Jul 16 21:07:58 +0000 2021,1416142589015826433
112,"RT @yquitkeepgoin: Sharing is Caring…..👨🏿‍💻
.
#BlackTechTwitter #remotework #remotejobs #CloudComputing https://t.co/ZvkLnnVCEJ",Pillars of Creation,Fri Jul 16 21:06:11 +0000 2021,1416142138434363394
113,"RT @IT_SPoKE: Criminals Targeted Security Gaps at Financial Services Firms as Employees Moved to WFH...

https://t.co/L1fr8mlDE2

#cloudsec…",India,Fri Jul 16 21:03:27 +0000 2021,1416141453483520007
