,tweet_id,tweet_posted_on,tweets,cleaned_tweets,user_location,polarity
46,1416167729342652419,2021-07-16 22:47:52+00:00,"RT @workplaceless: #Hiring! We're growing &amp; looking to bring on two new fully #remote members: 
- Business Development Associate
- Digital…",growing looking bring fully member business development associate digital,"Winchester, VA",1
47,1416167539151884288,2021-07-16 22:47:07+00:00,"RT @pbrigmanHR: How To Best Keep a Pulse on Remote Employee Wellbeing:

#HR #HumanResources #RemoteWork #TheFutureofWork #Wellbeing #Mental…",best keep pulse remote employee wellbeing,"Berlin, Germany",0
48,1416167216840691718,2021-07-16 22:45:50+00:00,"RT @pbrigmanHR: How To Best Keep a Pulse on Remote Employee Wellbeing:

#HR #HumanResources #RemoteWork #TheFutureofWork #Wellbeing #Mental…",best keep pulse remote employee wellbeing,Greater Chicago Area,0
49,1416167090424328203,2021-07-16 22:45:20+00:00,"RT @javascriptworks: Senior Frontend Engineer (Full-time remote) with competitive compensation

Check out this role working with Javascript…",senior frontend engineer full time remote with competitive compensation check this role working with javascript,Hometown,0
50,1416166845036613633,2021-07-16 22:44:21+00:00,"RT @4enterprisers: ""How much longer is this meeting going to last?"" 3 ways to make your virtual meetings better https://t.co/cb8S4fGsWU #hy…",much longer this meeting going last way make your virtual meeting better,MUC | EU ,0
51,1416166794981748736,2021-07-16 22:44:09+00:00,"Senior Frontend Engineer (Full-time remote) with competitive compensation

Check out this role working with Javascript, Python &amp; React

#remotework #remotejobs #javascript #python

https://t.co/elxu2KZl6H",senior frontend engineer full time remote with competitive compensation check this role working with javascript python react,London | New York,0
52,1416166651553357824,2021-07-16 22:43:35+00:00,"RT @CCRI_UW: CCRI has a Research Scientist position open! Looking for an education researcher with an interest in community colleges, a pas…",ccri research scientist position open looking education researcher with interest community college,Massachusetts,1
53,1416166525023649792,2021-07-16 22:43:05+00:00,"Job alert! 100% Remote Audit Senior to join a Global Top-10 Public Accounting firm in Metro Detroit. Message, Call, or Email to learn more!

#JobAlert #careers #cpa #remotework #accounting #auditjobs #recruiting #recruitment #big4 #opportunity 
#staffing #detroitjobs #remote https://t.co/3I6fl06Ijh",alert remote audit senior join global public accounting firm metro detroit message call email learn more,"Royal Oak, MI",0
54,1416166255938187268,2021-07-16 22:42:01+00:00,Apple employees threaten to quit as company takes hard line stance on #remotework https://t.co/SeXHdBbAWs,apple employee threaten quit company take hard line stance,#RemoteWork #Boston ,0
55,1416165792417296386,2021-07-16 22:40:10+00:00,"Develop simple, high-quality solutions to our customer's problems

Senior Frontend Engineer (Full-time remote), with competitive compensation

#remotework #remotejobs #javascript #python

https://t.co/bEQUMtTfCj",develop simple high quality solution customer problem senior frontend engineer full time remote with competitive compensation,London | New York,1
56,1416164294132224000,2021-07-16 22:34:13+00:00,"Senior Frontend Engineer (Full-time remote)

with competitive compensation

Next Matter is building a software solution that redefines how people build and operate their businesses.

#remotework #remotejobs #javascript #python

https://t.co/SqBw8bZFP2",senior frontend engineer full time remote with competitive compensation next matter building software solution that redefines people build operate their business,Remote,1
57,1416163967093944323,2021-07-16 22:32:55+00:00,"RT @365gravity: Understanding accounting automation | Gravity Software https://t.co/paU8Sa51s1 by @GoGravityOnline

#FridayFeeling #Entrepr…",understanding accounting automation gravity software,Porto,1
58,1416163249049985026,2021-07-16 22:30:04+00:00,RT @BillRingle: Being busy and over worked has become a lifestyle. But our job is not our identity. @Kantrowitz believes that due to having…,being busy over worked become lifestyle identity belief that having,"Philadelphia, PA",1
59,1416161223519920139,2021-07-16 22:22:01+00:00,"👋 Nira is hiring remotely for a Software Engineer 🧰 Distributed Systems | Big Data | 100% Remote.
    
    #RemoteJob #RemoteWork  #BackendDeveloper 
    Apply now! 👇
    https://t.co/MELGsgwwpQ🧰-distributed-systems-big-data-100-remote-760897",nira hiring remotely software engineer distributed system data remote apply,Worldwide,0
60,1416161020238827524,2021-07-16 22:21:12+00:00,RT @IanLJones98: A four-day week could change the #FutureofWork v/@wef #RemoteWork #HybridWork #AI #IoT #5G cc @DrJDrooghaag @FrRonconi @Ni…,four week could change,Mars,0
61,1416160426908389376,2021-07-16 22:18:51+00:00,"RT @365gravity: Understanding accounting automation | Gravity Software https://t.co/paU8Sa51s1 by @GoGravityOnline

#FridayFeeling #Entrepr…",understanding accounting automation gravity software,Global,1
62,1416159973181202437,2021-07-16 22:17:03+00:00,"Understanding accounting automation | Gravity Software https://t.co/paU8Sa51s1 by @GoGravityOnline

#FridayFeeling #Entrepreneurs #BusinessGrowth #Strategy #Tech #Innovation #CloudERP #Microsoft #PowerPlatform #NoCode #RemoteWork #GoGravity #MidMarket #Business #Financials https://t.co/7KjD1fs2tx",understanding accounting automation gravity software,"Grand Rapids, MI",1
63,1416159485714907138,2021-07-16 22:15:07+00:00,"The hiring process can be difficult these days due to less in-person interviewing. For hiring remote employees, make sure you're clear about ideal #skills and qualities in the job description, as well as the expectations for #remotework. https://t.co/O3jJ80P5Lr https://t.co/tageFfTJ7V",hiring process difficult these day le person interviewing hiring remote employee make sure clear about ideal quality description well expectation,"Acworth, Georgia",0
64,1416158466515869699,2021-07-16 22:11:04+00:00,"Why Remote Work Might Worsen Southwest Water Woes - Newswise
#usage #work #school #remote #resources #remotework
via https://t.co/gCEw0MS5MY
☛ https://t.co/b4XkTkYMYf https://t.co/h1JHo38nL4",remote work might worsen southwest water woe newswise,"Chicago, IL",0
65,1416158204975779847,2021-07-16 22:10:01+00:00,"Timing is everything. Which days are the best days to work from home? Some tips on how to pick them. 

https://t.co/QwNwQGol6H

#careers #careeradvice #careertips #remotework #workfromhome #hybridwork",timing everything which day best day work from home some tip pick them,Global,1
66,1416157539687862278,2021-07-16 22:07:23+00:00,"RT @SheWorksCloud: We are kicking off the second half of the year with a brand new look 🤩

Check out our new website and tell us what you t…",kicking second half year with brand look check website tell what,"Asunción, Paraguay",1
67,1416157176704417795,2021-07-16 22:05:56+00:00,"RT @SheWorksCloud: We are kicking off the second half of the year with a brand new look 🤩

Check out our new website and tell us what you t…",kicking second half year with brand look check website tell what,"Miami, FL",1
68,1416157087529381898,2021-07-16 22:05:35+00:00,"If you are required to return to working in an office and you are vaccinated, what is the minimum office vaccination rate that you should expect your office to have to require you to return? #remotework #vaccination #COVID19 #VaccinePassports",required return working office vaccinated what minimum office vaccination rate that should expect your office have require return,"Columbus, OH",0
69,1416157013193723905,2021-07-16 22:05:17+00:00,"RT @TheInstantGroup: The past year has taught companies and employees alike that people in many occupations can work from anywhere. So, doe…",past year taught company employee alike that people many occupation work from anywhere,"London, England",1
70,1416156492424691712,2021-07-16 22:03:13+00:00,"We are kicking off the second half of the year with a brand new look 🤩

Check out our new website and tell us what you think. 💻
Go to➡️ https://t.co/X6yr2yA0MW 

#SheWorks! #Rebranding #NewLook #Thelook #Branding #Remotework #girlpower #womanpower #womenpower #empowering https://t.co/uKCqxGXRBY",kicking second half year with brand look check website tell what think,"San Francisco, CA",1
71,1416156182583123970,2021-07-16 22:01:59+00:00,"Do you think they will be less productive and less profitable? 
Think again.

#worklifebalance #leadership #work #culture #teamwork #futureofwork #remotework https://t.co/qBREcqHyZt",think they will le productive le profitable think again,Portugal,0
72,1416155864495529996,2021-07-16 22:00:43+00:00,"In this Expert Talk, @AzureSMFX covered Azure’s new desktop and app #virtualization offering! He explained how it can improve your end users’ #security, how it can integrate into #remotework needs and common pitfalls to avoid. #Azure  #SkillMeUP https://t.co/p0Mr4CRFIq https://t.co/QDjk3rnYWz",this expert talk covered azure desktop offering explained improve your user integrate into need common pitfall avoid,The cloud!,1
73,1416155830953545730,2021-07-16 22:00:35+00:00,"CCRI has a Research Scientist position open! Looking for an education researcher with an interest in community colleges, a passion for equity, and who works well within a team. This position is part-time and temporary. #highered #researcher #remotework   https://t.co/ANF8mFnHyF",ccri research scientist position open looking education researcher with interest community college passion equity work well within team this position part time temporary,"Seattle, WA",1
74,1416155784405295114,2021-07-16 22:00:24+00:00,You need to adapt your processes for remote work and not continue to use ones designed for office-based work.  Lean Six Sigma is the best way to achieve this.  https://t.co/qcRxBZAoeW #leansixsigma #remotework #remotejobs #covid #remotework #workingfromhome #pmp #prince2 #learn https://t.co/zSPPuHiJIx,need adapt your process remote work continue one designed office based work lean sigma best achieve this,Surrey UK,1
75,1416155712309407745,2021-07-16 22:00:07+00:00,"In this Expert Talk, @AzureSMFX covered Azure’s new desktop and app #virtualization offering! He explained how it can improve your end users’ #security, how it can integrate into #remotework needs and common pitfalls to avoid. #Azure  #SkillMeUP https://t.co/G6izHikE0J https://t.co/X4idWEhjGH",this expert talk covered azure desktop offering explained improve your user integrate into need common pitfall avoid,Global,1
76,1416155695507025921,2021-07-16 22:00:03+00:00,"Making sure that those #employees can stay connected and engaged when they're working remotely, and stay safe when they're in the office, is a strategy every business should copy.
-
#RemoteWork #WFH #HybridWork #Workplace https://t.co/PG33Dc7omi",making sure that those stay connected engaged when they working remotely stay safe when they office strategy every business should copy,DC,0
77,1416155693900521474,2021-07-16 22:00:02+00:00,Interested to #workfromhome for a #remote #job in SpotOn Connections as GOLANG DEVELOPER? https://t.co/6fqAogjUCc  #hiring #remotejob #remotework #it #security,interested spoton connection golang developer,Anywhere,1
78,1416155680856281095,2021-07-16 21:59:59+00:00,RT @ThinkRemote: Nooks launch a virtual office solution designed for distributed teams. The platform allows spontaneous conversations avoid…,nook launch virtual office solution designed distributed team platform allows spontaneous conversation avoid,"San Francisco, CA",1
79,1416154959079428099,2021-07-16 21:57:07+00:00,RT @mayereditor: 🚨 .@HRExecMag's @BenefitsConf is currently seeking speaker proposals for next year's event! Looking for #HR leaders and ex…,currently seeking speaker proposal next year event looking leader,"Berlin, Germany",1
80,1416154743504719876,2021-07-16 21:56:16+00:00,"🚨 .@HRExecMag's @BenefitsConf is currently seeking speaker proposals for next year's event! Looking for #HR leaders and experts to speak about case studies, #COVID19, #remotework, innovative benefits, #mentalhealth, #financialwellness &amp; more. Info here:
https://t.co/Yzpo3VW9jT",currently seeking speaker proposal next year event looking leader expert speak about case study innovative benefit more info here,"Denver, CO",1
81,1416154503305388040,2021-07-16 21:55:19+00:00,RT @IanLJones98: A four-day week could change the #FutureofWork v/@wef #RemoteWork #HybridWork #AI #IoT #5G cc @DrJDrooghaag @FrRonconi @Ni…,four week could change,Medellin,0
82,1416153894749622272,2021-07-16 21:52:54+00:00,"RT @yquitkeepgoin: Sharing is Caring…..👨🏿‍💻
.
#BlackTechTwitter #remotework #remotejobs #CloudComputing https://t.co/ZvkLnnVCEJ",sharing caring,D.M.V.,1
83,1416153470130872320,2021-07-16 21:51:12+00:00,"Remote Cloud Infrastructure Engineer (Kubernetes) $70K - 150K

Check out this role working with Ci/cd, Cloud &amp; Devops

#remotework #remotejobs #cicd #cloud #devops

https://t.co/ioamfIRx3f",remote cloud infrastructure engineer kubernetes check this role working with cloud devops,Remote,0
84,1416152029546811400,2021-07-16 21:45:29+00:00,"Interesting role of the week:
1/ Integrations Engineer, #Python API, at @niradotcom https://t.co/WSpyUoMvVK

Why is this interesting? Simple: you will work side by side with @hnshah  @MarieProkopets and the entire Nira crew (formerly known as @usefyi ). #remotework",interesting role week integration engineer this interesting simple will work side side with entire nira crew formerly known,"Lima, Peru",1
85,1416151940086513664,2021-07-16 21:45:08+00:00,"RT @WantRemoteJob: New #remote #job Engineering Management at @wikipedia
https://t.co/PPrTjh85gt
#remotework #vacancy #hiring #workfromhome",engineering management,Everywhere,1
86,1416151918242578434,2021-07-16 21:45:02+00:00,"New #remote #job Engineering Management at @wikipedia
https://t.co/PPrTjh85gt
#remotework #vacancy #hiring #workfromhome",engineering management,Worldwide,1
87,1416151427764867075,2021-07-16 21:43:05+00:00,"Companies draw IT professionals from smaller cities as remote work gains steam - Mint
#workers #work #people #remote #cities #remotework
via https://t.co/GAKJkHg67H
☛ https://t.co/mh4JXBPKSi https://t.co/OvHuOUeQYF",company draw professional from smaller city remote work gain steam mint,"Chicago, IL",1
88,1416150759196880896,2021-07-16 21:40:26+00:00,"One of my favorite #productivity tricks for #remotework is the walking sounding board: A colleague who will talk through a problem by phone or in person while we walk. 

The combination of thinking out loud and moving my body is a sure-fire recipe for breaking a mental logjam.",favorite trick walking sounding board colleague will talk through problem phone person while walk combination thinking loud moving body sure fire recipe breaking mental logjam,"Vancouver, BC",0
89,1416150625084133380,2021-07-16 21:39:54+00:00,New Job - CodeLathe: Web Designer https://t.co/4ZlqtmhiGH #remotejobs #remotework #workathome,codelathe designer,Planet Earth,1
90,1416150319780728834,2021-07-16 21:38:41+00:00,"For #businesses to reap the benefits of #hybridWorking managers must develop an understanding of #hybridity #competence and take steps to level the playing field for their teams👇

⁦@HarvardHBS⁩
#FutureOfWork #RemoteWork #recruiting #Employment #IoT https://t.co/wJYdNx5s1I",reap benefit manager must develop understanding take step level playing field their team,Kingdom of Saudi Arabia,1
91,1416149222953558020,2021-07-16 21:34:20+00:00,RT @IanLJones98: A four-day week could change the #FutureofWork v/@wef #RemoteWork #HybridWork #AI #IoT #5G cc @DrJDrooghaag @FrRonconi @Ni…,four week could change,Caracas,0
92,1416148897832095746,2021-07-16 21:33:02+00:00,How to Make the Most of Your Workday https://t.co/kU4l0wd1KL via @nytimes on @refindcom #freelancerslifestyle #WFH #remotework https://t.co/X4Y5TZ7WWk,make most your workday,My Home Office,1
93,1416148225321484292,2021-07-16 21:30:22+00:00,As an entrepreneur you're probably familiar with hustling from home. But are you making the most of your hybrid workplace? Check out how to harness the power of a remote office for your business. https://t.co/DSrAcOgSR7 #remotework #entrepreneur https://t.co/NlnIXBiwzz,entrepreneur probably familiar with hustling from home making most your hybrid workplace check harness power remote office your business,California,0
94,1416148185043587077,2021-07-16 21:30:12+00:00,"Did your latest project get funded, or are you just trying to keep things going?
Schedule your #strategy call, and #BeBetterWithQuaversal.
https://t.co/Ump9EoncYz
#Cisco #Meraki #IntelligentOffice #Network #RemoteWork #Cybersecurity #Assessment #CTO #CIO #Automation #techdebt",your latest project funded just trying keep thing going schedule your call,"Charlotte, NC",0
95,1416148179754668033,2021-07-16 21:30:11+00:00,"We're looking to fill multiple roles in both EASTERN and WESTERN time zones within Canada and the US.

Take a look at our job listings 👇 https://t.co/XgtWDmAIRA

#Hiring | #RemoteWork | #InfoSec | #TechJobs https://t.co/NwqMXkXOS3",looking fill multiple role both eastern western time zone within canada take look listing,"San Francisco, CA",1
96,1416147861880852480,2021-07-16 21:28:55+00:00,"Dear @Outlook - your Mac version 16.50 desktop application sucks!  That is all.....

#FridayFeelings #Applications #RemoteWork",dear your version desktop application suck that,Memphis,0
97,1416147433944457217,2021-07-16 21:27:13+00:00,"Registration is officially OPEN for The Quit Commuting Conference 2021, https://t.co/ky9XQgZ5uP.

#remotejobs #remotework #virtualconference #virtualcareerfair #remotecompanies #hiringnow #workfromhome #diversityhiring #globaljobs #wfh #hybridwork #recruitment #recruiters https://t.co/RsJSNNQ1eq",registration officially open quit commuting conference,"Atlanta Metro, Georgia",0
98,1416146676113309696,2021-07-16 21:24:12+00:00,"With the increase of remote work opportunities, virtual meetings and video calls will be here to stay. We've put together some tips on how to avoid feeling drained after Zoom meetings.

Read Here: https://t.co/xmgtAkpb6Y

#microserve #remotework #virtualmeetings #zoomfatigue",with increase remote work opportunity virtual meeting video call will here stay together some tip avoid feeling drained after zoom meeting read here,1.800.661.7783,0
